guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
SCGB1A1-3,SCGB1A1,83,14,0.000244836846832186,4.2996110916137695,4.887526988983154,3.4499399662017822,10.857124328613281,9.236574629432995e-37,1.890901054595589e-13,3.1470473211064167,1.5665475248991987e-35,3.169150167502207e-10,True,True,True,Stim48hr,24
LIN7B-3,LIN7B,44,10,0.08442950248718262,2.0611422061920166,2.693507432937622,2.6092588901519775,8.67548942565918,2.8090437116133355e-16,1.1024142295038136e-09,3.3248864106213207,1.1223027996008973e-15,6.158820828827971e-07,True,True,True,Stim48hr,24
GAD1-3,GAD1,38,10,0.03587549179792404,2.742126703262329,3.0954320430755615,3.5303242206573486,8.035496711730957,4.0943226496310984e-18,7.83365650748491e-09,2.276135620833925,1.8774503680761402e-17,2.1882013844241183e-06,True,True,True,Stim48hr,24
KRT15-2,KRT15,122,12,0.0001041014984366484,4.010147571563721,4.618555545806885,4.172147274017334,7.388101577758789,4.756703040779022e-62,7.783108717522602e-10,1.7708151444627296,3.636392981323903e-60,4.891683828962955e-07,True,True,True,Stim48hr,24
FBP1-2,FBP1,57,10,0.03664620593190193,4.212400913238525,4.034211158752441,4.193081855773926,5.654692649841309,4.497984163439695e-30,2.1786364406846623e-07,1.3485767376696276,4.8707557896697927e-29,3.042828895489578e-05,True,True,True,Stim48hr,24
S100A4-4,S100A4,87,10,1.9267616271972656,6.428924083709717,6.347182273864746,5.336969375610352,5.529086589813232,5.212753032348472e-62,2.5366311787209247e-08,1.035997436125612,3.926429563483658e-60,5.314242319420337e-06,True,True,True,Stim48hr,24
GGT7-1,GGT7,28,13,0.05609123408794403,1.6918716430664062,1.9093691110610962,3.3419642448425293,5.388543128967285,1.7836941736422182e-13,1.8894519133624523e-09,1.612388025181038,5.940235082831887e-13,8.541005202941285e-07,True,True,True,Stim48hr,24
S100A13-4,S100A13,65,13,0.11069224029779434,4.957315444946289,5.316657543182373,5.267744541168213,5.191596031188965,2.2288023029043015e-40,6.37779336354241e-09,0.9855443806387846,4.796607309023459e-39,1.8863261783465433e-06,True,True,True,Stim48hr,24
CSRP1-4,CSRP1,91,12,0.6883438229560852,5.236186981201172,5.264247894287109,5.233835697174072,5.0552568435668945,6.521774725852047e-59,1.4750428381374438e-08,0.9658799274681857,4.395332913922919e-57,3.7082576950775337e-06,True,True,True,Stim48hr,24
GDF10-2,GDF10,47,10,0.0005875423084944487,2.307880401611328,2.7302727699279785,2.697021245956421,5.011017799377441,2.0989396274414528e-17,6.867325256317523e-07,1.8579823228646566,9.149590444046911e-17,6.481788725972772e-05,True,True,True,Stim48hr,24
BCAS4-3,BCAS4,58,14,0.2857252359390259,2.7035272121429443,2.887889862060547,3.1319408416748047,4.82748556137085,8.843883974255583e-26,5.588019845886462e-10,1.541371885807828,7.02300367692048e-25,4.3225468638911653e-07,True,True,True,Stim48hr,24
DENND1C-4,DENND1C,36,11,0.44542160630226135,3.5857479572296143,3.1882004737854004,5.55230712890625,4.812713623046875,1.888570965300655e-26,3.6000657012563887e-08,0.8667952819092218,1.572887883621131e-25,6.961973209968124e-06,True,True,True,Stim48hr,24
WFDC2-3,WFDC2,87,10,0.0030995903071016073,4.750842094421387,5.18229866027832,3.3889918327331543,4.464260101318359,6.811468234321988e-38,1.8093095151168692e-06,1.3172826379218574,1.2415779464838869e-36,0.00011820453180166777,True,True,True,Stim48hr,24
GPR141-1,GPR141,36,10,0.0011524903820827603,2.1145496368408203,2.266770601272583,3.7061045169830322,4.461730480194092,9.520080008495187e-18,1.8102125991902185e-06,1.2038868466197978,4.258676838734703e-17,0.00011820453180166777,True,True,True,Stim48hr,24
FAM49A-3,CYRIA,40,10,0.03736976161599159,1.8304656744003296,2.217690944671631,2.824800729751587,4.392653942108154,6.309063821116144e-16,1.5952900173391703e-06,1.5550314384457287,2.4743510636873574e-15,0.00010987833160522396,True,True,True,Stim48hr,24
CDHR1-2,CDHR1,31,11,0.012868356890976429,2.5315451622009277,2.997021436691284,2.837178945541382,4.146202564239502,1.515574811717017e-12,9.829086027735874e-07,1.461382113650338,4.7018620143031866e-12,8.236774091242662e-05,True,True,True,Stim48hr,24
TMBIM1-4,TMBIM1,71,13,0.4273838996887207,2.890671730041504,2.567556142807007,4.344620704650879,3.7354846000671387,3.3639617132757187e-44,2.7973769704797833e-08,0.8597953317462983,8.615105947699115e-43,5.626084563028941e-06,True,True,True,Stim48hr,24
LGI3-1,LGI3,67,12,0.0007726851035840809,2.817762851715088,2.940920114517212,2.9569919109344482,3.665558099746704,2.869372682896841e-26,1.0697483175502652e-06,1.2396239861841014,2.362849980996402e-25,8.537610381972593e-05,True,True,True,Stim48hr,24
MCTP1-1,MCTP1,89,13,0.004993893206119537,2.275254487991333,2.3490359783172607,3.9944241046905518,3.662429094314575,2.6316172969726815e-44,3.645233976213418e-07,0.9168853878119444,6.807648381360644e-43,4.5820591081002664e-05,True,True,True,Stim48hr,24
SENP6-3,SENP6,81,12,0.6931675672531128,2.809924840927124,2.9385154247283936,3.2209439277648926,3.6339330673217773,2.3966563038828535e-40,9.614213880568863e-08,1.1282199096969285,5.136265099785764e-39,1.5106333559843826e-05,True,True,True,Stim48hr,24
NELL2-3,NELL2,75,11,0.05078016221523285,2.506084680557251,2.1561439037323,5.311023235321045,3.601408004760742,2.412972950463005e-47,2.8008005612081534e-06,0.678100592896962,7.582360400166571e-46,0.00016374913048551856,True,True,False,Stim48hr,24
VSNL1-3,VSNL1,62,12,8.743849321035668e-05,1.4966427087783813,2.290860414505005,1.953113317489624,3.5556771755218506,3.270750014711057e-16,1.4425216998091814e-06,1.8205176031936714,1.2996727366446884e-15,0.0001066617515682436,True,True,True,Stim48hr,24
PRDX2-1,PRDX2,81,17,1.5455713272094727,4.6550750732421875,4.788544178009033,2.8381967544555664,3.5491373538970947,1.3968019080344402e-32,1.5042857853748596e-09,1.2504902446687152,1.8344665058852316e-31,7.563548928864794e-07,True,True,True,Stim48hr,24
AQP9-3,AQP9,59,10,0.00012155000149505213,1.8900253772735596,1.9410918951034546,2.12321138381958,3.425774335861206,6.06353173877751e-17,1.5619877937488585e-05,1.6134871741778074,2.549869422497406e-16,0.0005730992618815993,True,True,True,Stim48hr,24
CERS2-2,CERS2,30,10,0.8844228386878967,3.089109182357788,3.167698383331299,3.3843531608581543,3.4184656143188477,1.0348374916787656e-16,2.5402265994991937e-06,1.0100794603397842,4.264229792742266e-16,0.00015575926027173103,True,True,True,Stim48hr,24
FAXDC2-4,FAXDC2,35,11,0.0009332855115644634,2.425417900085449,2.2062010765075684,3.202235460281372,3.3320069313049316,1.9999173931280438e-15,7.205390753578018e-06,1.0405252744943863,7.610384017534799e-15,0.0003293518609908207,True,True,True,Stim48hr,24
SERPINB9-4,SERPINB9,48,10,0.6196075081825256,4.011595726013184,4.07500696182251,2.7447397708892822,3.3292243480682373,2.2007778939621085e-19,7.479087904120517e-06,1.2129471738552413,1.098672940825918e-18,0.0003363040507890094,True,True,True,Stim48hr,24
TMPRSS6-1,TMPRSS6,104,14,0.029564913362264633,3.2684273719787598,2.707195281982422,4.2462992668151855,3.305582284927368,3.564050753508535e-54,3.8319149887542344e-07,0.7784619211275292,1.6902840703213627e-52,4.699236234989339e-05,True,True,False,Stim48hr,24
NPR1-1,NPR1,73,11,0.0004936616169288754,1.981927752494812,2.228464365005493,2.3136134147644043,3.28952693939209,1.665758420397645e-22,8.068605901967223e-06,1.4218135659137605,1.0494482938839777e-21,0.0003557301147720924,True,True,True,Stim48hr,24
HSPB1-3,HSPB1,83,10,0.7600132822990417,4.3432087898254395,4.278599262237549,3.026491403579712,3.249847412109375,7.550998027766626e-35,1.2376240984946103e-05,1.073800311563905,1.1408912064371875e-33,0.0005000736585534548,True,True,True,Stim48hr,24
SPP1-4,SPP1,43,11,0.024336807429790497,5.347457408905029,5.031117916107178,6.093680381774902,3.243553638458252,2.2500234534617032e-29,8.957884812817818e-06,0.5322815499413351,2.3049240257261686e-28,0.00038393228796239196,True,True,False,Stim48hr,24
BTK-3,BTK,41,10,0.001691797049716115,3.0213916301727295,2.495227336883545,3.7765212059020996,3.215700149536133,2.660063184914307e-20,2.557576937035327e-05,0.8514979723959996,1.4326859761441725e-19,0.0008190762318097849,True,True,True,Stim48hr,24
C1QL4-3,C1QL4,33,13,0.0011373087763786316,2.4594008922576904,2.61327862739563,2.735469341278076,3.2102677822113037,8.014183545489405e-13,1.4803497919295531e-06,1.1735711067086536,2.5401391163364318e-12,0.00010787244570756222,True,True,True,Stim48hr,24
TNC-1,TNC,66,13,0.0020104898139834404,2.5705716609954834,2.7573633193969727,2.3794214725494385,3.1773428916931152,4.251998662780438e-21,1.640907693684568e-06,1.33534261514785,2.425249125919978e-20,0.00011000645178461344,True,True,True,Stim48hr,24
PTGR1-3,PTGR1,98,14,0.07698634266853333,3.9606971740722656,3.754194736480713,3.806295871734619,3.169133186340332,2.9981321499161443e-47,5.892223011672797e-07,0.8326029539306631,9.363678580408835e-46,5.9956964575705936e-05,True,True,True,Stim48hr,24
HPGDS-4,HPGDS,56,12,0.007083424832671881,2.976238489151001,2.5469677448272705,5.288547992706299,3.123384952545166,1.326502484839529e-34,4.892622610921478e-06,0.5905940452564262,1.963683736227765e-33,0.00024117751458542342,True,True,False,Stim48hr,24
ARG2-2,ARG2,36,10,0.12456414103507996,3.262014627456665,3.1954572200775146,2.903397798538208,3.109103202819824,8.275260211929508e-15,2.8195636534465447e-05,1.0708498864279583,3.0146431582861266e-14,0.0008697402484373758,True,True,True,Stim48hr,24
TFEC-1,TFEC,46,11,0.00039252612623386085,2.388314962387085,2.328845739364624,4.004477024078369,3.1071505546569824,1.2933888565982213e-23,1.3195280097623297e-05,0.7759191864441009,8.809491653585226e-23,0.000514309056828294,True,True,False,Stim48hr,24
S100A1-2,S100A1,67,14,0.0010186242870986462,3.4154045581817627,3.607614040374756,2.9317290782928467,3.0994997024536133,4.5399303360089646e-26,8.492288695742236e-07,1.0572258280626872,3.685185924094757e-25,7.52594861137791e-05,True,True,True,Stim48hr,24
FAM129A-2,NIBAN1,55,14,0.12992118299007416,1.6442784070968628,2.064821720123291,2.2926852703094482,3.0978169441223145,4.567465458100355e-18,4.582983258879984e-07,1.3511740945167743,2.08321977527961e-17,5.120719961255235e-05,True,True,True,Stim48hr,24
SLC16A1-2,SLC16A1,68,13,0.6600613594055176,4.157530307769775,3.7859208583831787,3.282076835632324,3.090561866760254,5.124602533990859e-31,9.32101008147275e-07,0.9416482372402555,6.090072895383105e-30,7.996419600020362e-05,True,True,True,Stim48hr,24
SLC12A8-2,SLC12A8,31,10,0.009929032996296883,2.5601072311401367,2.050487995147705,4.648269176483154,3.0865590572357178,3.4295715606436862e-18,3.426813940306901e-05,0.6640233041690984,1.581122010226549e-17,0.0009679786793181515,True,True,False,Stim48hr,24
SLC9A3R2-1,NHERF2,63,12,0.022669827565550804,1.8489632606506348,1.9210647344589233,2.2876393795013428,3.0009069442749023,1.4948649594443927e-19,6.552791723953125e-06,1.3117919595041405,7.573391021042709e-19,0.0003022700622755625,True,True,True,Stim48hr,24
BHMT-1,BHMT,123,10,0.00023377547040581703,3.5937840938568115,3.496863603591919,3.1504902839660645,2.9824256896972656,1.2925586122341973e-49,4.585402844904321e-05,0.9466544635531372,4.6953795828819566e-48,0.0012134423949567855,True,True,True,Stim48hr,24
ATP12A-2,ATP12A,25,10,0.06575848162174225,3.2919397354125977,2.8466320037841797,3.745952844619751,2.9750277996063232,4.708579989917486e-13,3.995372854429035e-05,0.7941978778188054,1.5187246038008412e-12,0.001080039500648881,True,True,False,Stim48hr,24
S100A9-1,S100A9,26,10,0.008367739617824554,5.205294609069824,4.383633613586426,4.507744789123535,2.9143857955932617,4.068951126083922e-15,5.425288535451854e-05,0.6465285707001884,1.5223643292769797e-14,0.001366846285267884,True,True,False,Stim48hr,24
TMPRSS11E-4,TMPRSS11E,48,11,0.00015451497165486217,3.715447187423706,2.786963701248169,6.088747024536133,2.910067319869995,1.710725496225623e-32,2.2989160794606813e-05,0.4779418997279981,2.235289793792765e-31,0.0007554869312110004,True,True,False,Stim48hr,24
CD8A-3,CD8A,61,13,0.005611767526715994,3.1223487854003906,2.9102487564086914,4.6765971183776855,2.8901257514953613,1.4120115142381735e-34,4.2586219373431e-06,0.6179975906280222,2.078253728714921e-33,0.0002195402608136871,True,True,False,Stim48hr,24
S100A4-3,S100A4,79,13,1.9267616271972656,6.1198296546936035,5.804851055145264,3.3741097450256348,2.8843958377838135,2.4529157924259434e-37,1.8969528298634454e-06,0.854861298461381,4.3174689652253205e-36,0.000119378583787953,True,True,True,Stim48hr,24
SEPT4-1,SEPTIN4,127,11,0.08663268387317657,3.8397107124328613,3.0014610290527344,4.3412275314331055,2.883500099182129,1.1031730687626826e-67,2.145973460691691e-05,0.6642130775924204,1.0866254727312422e-65,0.0007193303040238548,True,True,False,Stim48hr,24
C15orf48-2,C15orf48,164,22,0.023905228823423386,4.187926292419434,3.7937798500061035,3.225424289703369,2.8790347576141357,3.561023170081854e-67,2.038426062754483e-09,0.8926065221263992,3.377696421696158e-65,8.541005202941285e-07,True,True,True,Stim48hr,24
PKIB-4,PKIB,110,21,0.006182422861456871,2.4469869136810303,2.3258421421051025,2.9493844509124756,2.86991286277771,4.8766912209320905e-42,5.129580908740579e-09,0.973054856205613,1.115107697929204e-40,1.7194355206098422e-06,True,True,True,Stim48hr,24
B4GALT2-2,B4GALT2,66,11,0.1255921870470047,1.6393697261810303,1.947832465171814,2.3386948108673096,2.8470571041107178,8.086265380363403e-22,1.7714419856269567e-05,1.217370086460696,4.844193131955713e-21,0.0006316886740235701,True,True,True,Stim48hr,24
TSPAN10-3,TSPAN10,42,15,0.0009143581264652312,1.7520256042480469,1.5645031929016113,2.955174207687378,2.8414700031280518,4.940300870866601e-17,9.383229045369956e-07,0.9615236880913672,2.10167949008129e-16,7.996419600020362e-05,True,True,True,Stim48hr,24
IL9R-3,IL9R,49,10,0.014001168310642242,2.0154778957366943,1.2854397296905518,2.4038949012756348,2.8250527381896973,2.7844029328068184e-16,6.291506803504451e-05,1.175198107325979,1.1141962360809784e-15,0.0015063200621521077,True,True,True,Stim48hr,24
STRA8-4,STRA8,35,10,0.00013907739776186645,1.4444409608840942,1.5521451234817505,1.8676263093948364,2.824384927749634,2.1474421761547806e-09,6.916261279959904e-05,1.5122858965639727,5.159098886615753e-09,0.0015806800779835635,True,True,True,Stim48hr,24
IL17RC-4,IL17RC,55,11,0.005051343701779842,2.460909843444824,2.0642337799072266,4.9965691566467285,2.824002981185913,9.036704269286609e-33,2.9082651590040537e-05,0.5651884108177027,1.208511730216345e-31,0.0008862277102710534,True,True,False,Stim48hr,24
KLHL7-2,KLHL7,142,23,0.3562275469303131,2.906883478164673,3.1652028560638428,2.7407968044281006,2.799804449081421,4.47632247033957e-53,6.017865562298758e-10,1.0215293758946253,1.943027431616888e-51,4.3225468638911653e-07,True,True,True,Stim48hr,24
MS4A6A-3,MS4A6A,115,12,0.000996571616269648,3.414618492126465,2.6242449283599854,5.2090277671813965,2.7795960903167725,1.1230452620943399e-68,1.457023061932198e-05,0.5336113022528216,1.1504475664894417e-66,0.0005434631186900267,True,True,False,Stim48hr,24
GATM-4,GATM,83,12,0.017784161493182182,4.950045108795166,4.146327018737793,4.452012062072754,2.7744839191436768,6.351484228234136e-45,1.459179017962482e-05,0.6231977542872921,1.721285831588108e-43,0.0005434631186900267,True,True,False,Stim48hr,24
RBM11-4,RBM11,88,13,0.056935686618089676,2.9517927169799805,2.4202685356140137,5.260479927062988,2.7724456787109375,1.182537301079612e-54,5.556262220881228e-06,0.5270328405679973,5.823996207817089e-53,0.0002660655852056268,True,True,False,Stim48hr,24
RIPK4-2,RIPK4,42,12,0.003449962241575122,1.1562832593917847,1.2495840787887573,1.9398713111877441,2.7488088607788086,1.970214211356972e-11,1.572945468171454e-05,1.4170057801905263,5.520479863550553e-11,0.0005730992618815993,True,True,True,Stim48hr,24
CLPS-4,CLPS,60,14,0.0005256108124740422,4.9517107009887695,4.660614967346191,3.3795244693756104,2.742094039916992,1.489179213205272e-26,3.2045078230432792e-06,0.8113845793291777,1.2566022948990778e-25,0.00017981778607262683,True,True,True,Stim48hr,24
CAV2-4,CAV2,101,10,0.0014341591158881783,2.9165263175964355,2.424318790435791,4.14687442779541,2.7360458374023438,1.959755156188373e-51,8.740335142212277e-05,0.6597850706699356,7.781291403098331e-50,0.0018159671526877409,True,True,False,Stim48hr,24
KCNK2-4,KCNK2,90,15,8.66252084961161e-05,1.817564845085144,1.5932646989822388,3.345449686050415,2.7244250774383545,1.0322520294976903e-38,1.525035904469914e-06,0.8143673745261935,2.0103402642916998e-37,0.00010839467285205197,True,True,True,Stim48hr,24
TMEM56-RWDD3-2,RWDD3,53,13,0.18612095713615417,1.0273572206497192,1.5053231716156006,1.4923826456069946,2.723902463912964,1.052128824765288e-11,1.8679576476754518e-06,1.8252037920241795,3.012299519534827e-11,0.000119378583787953,True,True,True,Stim48hr,24
CAVIN1-3,CAVIN1,96,13,0.055795859545469284,2.5390923023223877,2.8336329460144043,2.044273853302002,2.706669807434082,1.1999823971995686e-25,7.491259683446511e-06,1.324025058121322,9.398027275926898e-25,0.0003363040507890094,True,True,True,Stim48hr,24
PLTP-3,PLTP,60,10,0.06328878551721573,3.33406400680542,2.9425671100616455,3.437211513519287,2.673926830291748,3.562158991425885e-27,9.735385143081946e-05,0.777934910253449,3.15118797134428e-26,0.0019271463188746465,True,True,False,Stim48hr,24
PTCRA-2,PTCRA,66,11,4.8588335630483925e-05,2.256972312927246,1.811007022857666,4.076817035675049,2.660634994506836,1.0757899112421873e-33,4.815534179383675e-05,0.6526255584257,1.4973358492887184e-32,0.001254533982069488,True,True,False,Stim48hr,24
ESCO1-3,ESCO1,62,11,0.31440702080726624,1.9403512477874756,2.3591909408569336,2.279703378677368,2.656153440475464,6.2325589790833254e-21,2.5385562697168698e-05,1.165131159307446,3.5235283764751424e-20,0.0008181962130856681,True,True,True,Stim48hr,24
FERMT1-4,FERMT1,95,10,0.005119227804243565,1.684432864189148,1.3796297311782837,2.8716273307800293,2.6561126708984375,1.0443894217834115e-35,0.00010552720057178648,0.9249503382379876,1.656149417453447e-34,0.002025155589599017,True,True,True,Stim48hr,24
FMO3-2,FMO3,115,14,4.396091389935464e-05,2.8470571041107178,2.3500654697418213,3.1285390853881836,2.654674768447876,3.2956658962597465e-46,4.508571329414647e-06,0.848534953853226,9.701379724507139e-45,0.00022669096644296845,True,True,True,Stim48hr,24
NDUFS5-2,NDUFS5,31,10,0.39183077216148376,2.4165351390838623,2.633319854736328,2.4629743099212646,2.6472795009613037,7.031093102761611e-12,6.367966131515025e-05,1.0748303343228662,2.04504593255792e-11,0.0015102893259083749,True,True,True,Stim48hr,24
C15orf48-3,C15orf48,103,15,0.023905228823423386,3.2098400592803955,3.0586841106414795,2.5646021366119385,2.6380136013031006,1.2838814230849628e-34,2.0913412244226337e-06,1.0286248941475753,1.9060987388525158e-33,0.00012981807007897533,True,True,True,Stim48hr,24
CD28-2,CD28,46,14,0.726020336151123,2.9930200576782227,2.7316343784332275,3.683842658996582,2.6347944736480713,9.206715884800921e-28,6.849115284652945e-07,0.7152299154833464,8.420856921776843e-27,6.481788725972772e-05,True,True,False,Stim48hr,24
CFI-1,CFI,61,22,0.007264488376677036,3.0448391437530518,2.6367075443267822,3.3270764350891113,2.6276676654815674,1.1642762895914808e-26,9.921012788537508e-09,0.7897827767852856,9.906018530378014e-26,2.625413278987715e-06,True,True,False,Stim48hr,24
DHDH-4,DHDH,49,11,0.024593349546194077,2.0959784984588623,2.0390965938568115,3.041200637817383,2.616755247116089,2.863172034996046e-20,5.194534317385608e-05,0.8604349264486835,1.534013301595162e-19,0.0013257928196860323,True,True,True,Stim48hr,24
ACYP1-3,ACYP1,18,11,0.34840649366378784,2.542250633239746,1.730889081954956,4.039626121520996,2.5736210346221924,2.1480340538550257e-11,1.2205363922390552e-05,0.6370938688883354,5.995765898553374e-11,0.000498931461803087,True,True,False,Stim48hr,24
IL1RAP-1,IL1RAP,111,13,0.39679059386253357,1.3401886224746704,1.6850043535232544,1.3631374835968018,2.5637526512145996,1.217954557683143e-21,4.125776329418215e-07,1.8807733497650074,7.220327829228078e-21,4.824279856817392e-05,True,True,True,Stim48hr,24
DR1-1,DR1,73,11,0.9515261650085449,2.8576085567474365,2.973886013031006,2.883528709411621,2.5616917610168457,4.535778371543772e-34,1.858388032393772e-05,0.88838781200814,6.400070749048814e-33,0.0006444120708190267,True,True,True,Stim48hr,24
WFDC5-4,WFDC5,65,11,0.001201824750751257,3.2510573863983154,3.0598044395446777,3.1727516651153564,2.5525970458984375,3.722922046218714e-27,6.717773016537155e-05,0.8045372961156823,3.2820665612275823e-26,0.0015494019599609546,True,True,True,Stim48hr,24
ANPEP-3,ANPEP,43,12,0.005473827011883259,2.0168111324310303,1.7350702285766602,2.5692336559295654,2.5516562461853027,2.2367833596078795e-15,3.074049012265678e-05,0.9931585009001827,8.455206175580487e-15,0.0009149050631561046,True,True,True,Stim48hr,24
ITPR3-2,ITPR3,148,10,0.24444176256656647,2.216611385345459,2.167851448059082,3.1475117206573486,2.54537296295166,1.2742535202905846e-64,9.242488926699103e-05,0.8086937202635949,1.106224835750572e-62,0.001875767306193163,True,True,True,Stim48hr,24
RASAL3-2,RASAL3,51,11,0.6091694831848145,2.49455189704895,2.121128797531128,2.5773556232452393,2.5290088653564453,9.592298849766967e-21,8.216214349031797e-06,0.9812417202140236,5.3404081204898265e-20,0.00035613039437010235,True,True,True,Stim48hr,24
TGFB2-1,TGFB2,96,11,0.00013184182171244174,2.599003553390503,2.170023202896118,3.484266757965088,2.5158603191375732,1.2832887277706757e-42,7.548811176243055e-05,0.7220630605811904,3.057211564484372e-41,0.001650235764963047,True,True,False,Stim48hr,24
UPK1B-4,UPK1B,104,15,0.0005064968136139214,3.232008934020996,3.157315254211426,3.479255437850952,2.508321523666382,5.570757131197951e-46,3.843606912018207e-06,0.720936294696347,1.612057515592989e-44,0.00020559208035773985,True,True,False,Stim48hr,24
DUSP14-4,DUSP14,28,10,0.10533110052347183,1.520116925239563,1.7685701847076416,2.1000959873199463,2.5075273513793945,4.641247852542374e-09,0.000125583502435247,1.1940060675890318,1.089980353082166e-08,0.0022632037643169245,True,True,True,Stim48hr,24
BFAR-1,BFAR,21,12,0.2497403472661972,0.9799317121505737,1.7616313695907593,1.1925060749053955,2.503844976425171,0.0001696234174114476,1.3491149658488805e-05,2.099649661427349,0.0002798103523289644,0.0005188985306242234,True,True,True,Stim48hr,24
PHLDB2-2,PHLDB2,88,11,0.07221579551696777,1.6214423179626465,2.4336607456207275,1.558933138847351,2.485231876373291,2.152595965171359e-17,7.420127237077597e-05,1.5941875981999007,9.375507256469132e-17,0.0016435418391200951,True,True,True,Stim48hr,24
TRNAU1AP-1,TRNAU1AP,34,13,0.41724520921707153,1.888051152229309,1.9068158864974976,2.0395278930664062,2.466214418411255,3.2128840073075015e-11,3.5846314581709147e-06,1.2092084775086505,8.866590455511327e-11,0.00019590790186612347,True,True,True,Stim48hr,24
GPX5-4,GPX5,46,10,3.373891013325192e-05,0.6600425839424133,1.3705672025680542,1.2659225463867188,2.4653196334838867,1.2237165215287654e-07,0.00018700013356531912,1.947449028789769,2.585757435342548e-07,0.003083315238039119,True,True,True,Stim48hr,24
APOD-3,APOD,32,10,0.002666434505954385,3.8229756355285645,3.1056551933288574,3.0998783111572266,2.4603400230407715,7.39392226674385e-14,0.00018924315632040643,0.7936892277949753,2.5332220635626755e-13,0.0031095248038529527,True,True,False,Stim48hr,24
BCAN-3,BCAN,80,17,0.0002640286402311176,3.2581679821014404,2.9936256408691406,2.946809768676758,2.4544715881347656,5.936875628131094e-31,1.1409981842759758e-06,0.8329250208902786,7.022789137941677e-30,8.955847055761688e-05,True,True,True,Stim48hr,24
ATL1-3,ATL1,83,10,0.020489510148763657,2.3220252990722656,2.602832317352295,3.1103265285491943,2.4450345039367676,7.5363788561938925e-34,0.00019348916176882412,0.7861021926457507,1.0546812158859322e-32,0.0031484255837334876,True,True,False,Stim48hr,24
PLAGL1-1,PLAGL1,73,10,0.1518978774547577,2.0929031372070312,1.4884353876113892,2.1183218955993652,2.4400126934051514,3.2708242609208634e-21,0.00010325383413772861,1.151861149372091,1.8866173270762006e-20,0.001996770300171152,True,True,True,Stim48hr,24
HOPX-2,HOPX,66,10,0.5465100407600403,4.299192905426025,3.5629379749298096,3.3257200717926025,2.436401128768921,9.358640201981758e-31,0.00012292549572978973,0.7325935665582557,1.084501246935533e-29,0.002235822855613718,True,True,False,Stim48hr,24
IMPA1-3,IMPA1,83,14,0.5069754719734192,3.196103811264038,2.768000364303589,3.121955633163452,2.427618980407715,1.640212777706441e-36,5.126107669546037e-06,0.7775956053378723,2.763542712964602e-35,0.0002478275900238219,True,True,False,Stim48hr,24
CACNB1-3,CACNB1,50,10,0.0879472941160202,1.707444429397583,1.6022857427597046,2.393193244934082,2.4248225688934326,5.695877544739458e-17,0.00016044725469340954,1.0132163685595819,2.4051347719831415e-16,0.00275334060272513,True,True,True,Stim48hr,24
RAB11FIP5-2,RAB11FIP5,36,13,0.2732839584350586,2.083024740219116,1.8730469942092896,2.913731098175049,2.421403169631958,4.037965679714331e-16,9.010344069125349e-06,0.8310317898410565,1.5946384126057672e-15,0.00038393228796239196,True,True,True,Stim48hr,24
PARP16-4,PARP16,30,10,0.18471336364746094,1.4147651195526123,1.756250023841858,1.9680486917495728,2.417036771774292,2.0745396960278515e-09,0.0001265890501570677,1.2281387050569232,4.9933234600820745e-09,0.0022731776578204872,True,True,True,Stim48hr,24
COLGALT2-1,COLGALT2,102,11,0.009471721015870571,2.062436819076538,2.016758680343628,2.90730619430542,2.4078657627105713,1.2159476698238707e-38,0.00010478666714370208,0.8282119604143832,2.3413849491871675e-37,0.0020186488980786744,True,True,True,Stim48hr,24
C15orf48-4,C15orf48,74,13,0.023905228823423386,4.753358364105225,3.6548056602478027,5.214242935180664,2.4075374603271484,5.99776632994376e-45,2.459234517005601e-05,0.4617233010152665,1.6428106493033123e-43,0.000797743945258333,True,True,False,Stim48hr,24
PROKR1-4,PROKR1,54,12,0.0004713805974461138,2.155186414718628,1.5538954734802246,2.676454782485962,2.3905091285705566,1.2567147995646215e-19,5.491307669532867e-05,0.8931625313505908,6.3985021902286195e-19,0.001366846285267884,True,True,True,Stim48hr,24
RAB6B-2,RAB6B,34,12,0.061009522527456284,1.2141953706741333,1.518394112586975,1.481681227684021,2.378044366836548,2.3700069613734293e-07,4.252294569531807e-05,1.604963552486664,4.922617865431753e-07,0.0011372626114684004,True,True,True,Stim48hr,24
RGL4-4,RGL4,54,16,0.06736321747303009,2.1590094566345215,1.7114503383636475,2.384829521179199,2.3693904876708984,7.770311975496982e-18,2.701181680823987e-06,0.9935261479400562,3.500399115083161e-17,0.00015978284107274126,True,True,True,Stim48hr,24
COL19A1-3,COL19A1,125,19,0.0006629667477682233,1.715083360671997,1.435997486114502,2.9734249114990234,2.3689892292022705,7.832349034075093e-48,4.3684797287378166e-07,0.7967207175943002,2.5552415129001676e-46,4.991980926384941e-05,True,True,False,Stim48hr,24
ATP5F1-1,ATP5PB,21,11,0.9848804473876953,2.5299744606018066,2.2893524169921875,2.8399240970611572,2.365894079208374,6.0660008359361515e-12,5.0279674431345645e-06,0.8330835608094863,1.7774631740082935e-11,0.00024544291557359796,True,True,True,Stim48hr,24
