guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
PECR-2,PECR,142,12,0.18727359175682068,1.8611297607421875,1.9718979597091675,2.6284735202789307,3.0116126537323,6.271493086518138e-52,2.9098970598075395e-06,1.145764882353736,1.7702090339828933e-50,0.0003134533447481097,True,True,True,Stim8hr,24
CSRP1-4,CSRP1,93,14,0.9282306432723999,3.93753981590271,3.7909815311431885,3.659965991973877,2.9585769176483154,2.2252224200727866e-48,4.5239450720018674e-07,0.808361860229392,5.624140587203572e-47,9.505311256839479e-05,True,True,True,Stim8hr,24
CA7-4,CA7,85,13,0.02188798226416111,4.264627456665039,3.3783345222473145,4.809755802154541,2.9297890663146973,1.2475654396839886e-48,3.642522988859474e-06,0.6091346810169223,3.216223703505323e-47,0.00037232491740179813,True,True,False,Stim8hr,24
SLC48A1-4,SLC48A1,24,10,0.13720062375068665,1.9010947942733765,2.1682839393615723,2.0869548320770264,2.86315655708313,6.685617534712715e-08,4.316825650428496e-05,1.3719302943579255,1.4748022251417037e-07,0.00233153175564753,True,True,True,Stim8hr,24
MCTP1-1,MCTP1,168,10,0.0016541159711778164,2.2467451095581055,1.9209620952606201,3.9661152362823486,2.8462796211242676,1.357935244651001e-81,6.500370719757177e-05,0.7176492490904619,1.346445023350108e-79,0.0029619761520628487,True,True,False,Stim8hr,24
CEP70-1,CEP70,85,12,0.055331043899059296,1.92725670337677,1.5897551774978638,3.6935431957244873,2.8458380699157715,4.332612378011406e-41,8.460359673552006e-06,0.7704899927013203,7.615550938986413e-40,0.0006807889422419933,True,True,False,Stim8hr,24
SDSL-4,SDSL,53,10,0.02065477892756462,1.5752454996109009,1.2374604940414429,2.867096424102783,2.826901435852051,9.059458333017038e-21,5.8921212482902266e-05,0.985980594195289,4.5794673691211616e-20,0.0027972983389888415,True,True,True,Stim8hr,24
SPP1-4,SPP1,50,10,0.11905662715435028,4.117457866668701,3.5007376670837402,4.517664432525635,2.8059134483337402,5.848607960522437e-29,5.825781377812486e-05,0.6210982445115059,4.832599782765014e-28,0.0027972983389888415,True,True,False,Stim8hr,24
SEC23IP-4,SEC23IP,110,16,0.6948000192642212,1.9273737668991089,2.164144515991211,1.9781389236450195,2.7994651794433594,6.887345982966649e-36,3.5813323750771007e-09,1.4152015037876724,8.760975959253958e-35,2.1295918247432556e-06,True,True,True,Stim8hr,24
PRDX2-1,PRDX2,78,10,1.5860768556594849,4.016692161560059,4.082960605621338,2.72786808013916,2.7638142108917236,5.459804211449706e-32,2.8830287203732998e-05,1.0131773713744727,5.498193459811461e-31,0.0017586475194277128,True,True,True,Stim8hr,24
ENG-3,ENG,77,11,0.39903056621551514,3.0100138187408447,3.048719882965088,3.18613600730896,2.725869655609131,6.634685988132e-35,2.1898070109260038e-05,0.8555408963572229,7.870040096965167e-34,0.0014279051922969218,True,True,True,Stim8hr,24
SPOCD1-3,SPOCD1,148,17,0.0003218075435142964,2.2529540061950684,1.5641725063323975,3.628680467605591,2.6021924018859863,4.751494039986762e-67,5.466152123818093e-07,0.7171180888250159,2.8709417894732517e-65,9.867087872942797e-05,True,True,False,Stim8hr,24
ACOX1-2,ACOX1,45,13,0.34495288133621216,2.790130615234375,2.2427287101745605,4.622737407684326,2.598280906677246,1.7898441088103257e-29,4.534649826142689e-06,0.5620654338613637,1.5414982558506748e-28,0.0004397447600633757,True,True,False,Stim8hr,24
UBE2J1-1,UBE2J1,16,10,0.8298928141593933,3.442735195159912,2.9134604930877686,4.05996561050415,2.5944442749023438,1.0142487503619256e-10,4.14087302108994e-05,0.6390310962708317,2.664470052751064e-10,0.0022696785167771235,True,True,False,Stim8hr,24
RAP1GAP-3,RAP1GAP,63,13,0.0021053245291113853,1.5765602588653564,1.5959821939468384,2.5327374935150146,2.5886969566345215,1.689061316548398e-21,1.2556649031312711e-05,1.0220944583727247,8.850406654597093e-21,0.0009497849327284935,True,True,True,Stim8hr,24
DPYSL5-4,DPYSL5,47,14,0.00014073876081965864,1.67039954662323,1.375183343887329,2.85518741607666,2.5757954120635986,2.5716998936315466e-18,6.163584966671541e-06,0.9021458267713379,1.1339525072603412e-17,0.0005421087986965527,True,True,True,Stim8hr,24
SPNS3-3,SPNS3,47,12,0.006386871915310621,1.8949912786483765,2.069871187210083,2.355288028717041,2.538480758666992,2.39344461331384e-15,3.2245428691215725e-05,1.0777793321735427,8.674273964090551e-15,0.0019055033017215293,True,True,True,Stim8hr,24
FBP1-4,FBP1,113,11,0.015409022569656372,3.2152037620544434,2.506453037261963,3.2345502376556396,2.5076026916503906,6.48135582932591e-47,7.569733984580891e-05,0.7752554474058405,1.509843553735138e-45,0.0032900077449489924,True,True,False,Stim8hr,24
MAPK13-1,MAPK13,123,10,0.45022231340408325,2.7862555980682373,2.4189724922180176,3.2260501384735107,2.490687847137451,4.346978483036608e-58,6.607276413935166e-05,0.7720549093251181,1.6480162543041729e-56,0.0029748475473217618,True,True,False,Stim8hr,24
SAMD14-3,SAMD14,38,10,0.00198536179959774,1.1048898696899414,1.4952276945114136,1.7133020162582397,2.4341073036193848,3.3248944369958703e-09,0.00020312347604578115,1.420711165060872,7.971089143126492e-09,0.005945177150059868,True,True,True,Stim8hr,24
ROR1-1,ROR1,154,12,0.0020786181557923555,1.7937861680984497,1.6458324193954468,3.2834205627441406,2.4288179874420166,4.568409271468606e-64,4.7633984886968993e-05,0.7397218665805382,2.324478770101197e-62,0.0024020230779002233,True,True,False,Stim8hr,24
ARL15-2,ARL15,75,10,0.1508258432149887,1.9033401012420654,1.7696106433868408,2.9681942462921143,2.40592885017395,2.074493189159096e-31,0.00014554131978335638,0.8105698786996338,2.0155942619292022e-30,0.004895746898340695,True,True,True,Stim8hr,24
LOH12CR1-2,BORCS5,39,10,0.43609580397605896,1.6991488933563232,1.568767786026001,2.4337875843048096,2.401263475418091,3.48029166042776e-17,1.3432606178987e-05,0.9866364225471185,1.4181546734324706e-16,0.0009961199327240947,True,True,True,Stim8hr,24
KLRC1-1,KLRC1,83,10,0.00015000785060692579,1.6293340921401978,1.5362932682037354,2.074720859527588,2.3814704418182373,1.349024126499493e-22,0.00023873403758998643,1.1478510137313103,7.604484398212156e-22,0.0064452950057066255,True,True,True,Stim8hr,24
ANKS6-3,ANKS6,87,17,0.09042977541685104,1.2148027420043945,1.4633665084838867,1.836790919303894,2.3610007762908936,1.1113854280261244e-21,9.885885841054722e-07,1.2853944079741337,5.879244117889225e-21,0.00015578508437862065,True,True,True,Stim8hr,24
RAI14-4,RAI14,59,10,0.01827329955995083,1.68964684009552,1.5162603855133057,2.550462007522583,2.3604366779327393,1.6482199846836596e-20,0.0002390615792016033,0.9254937619029947,8.213487990685196e-20,0.0064452950057066255,True,True,True,Stim8hr,24
LAIR2-4,LAIR2,61,10,0.042567070573568344,3.6128368377685547,2.6402201652526855,5.239989757537842,2.3559608459472656,8.576136930302991e-38,0.00024288863138769784,0.4496117273050321,1.2103620988861923e-36,0.0064452950057066255,True,True,False,Stim8hr,24
USH1G-3,USH1G,80,11,4.648611502489075e-05,1.333457350730896,1.8307139873504639,2.2033650875091553,2.3324060440063477,2.741675066386433e-23,0.0001365221958890478,1.0585653994559157,1.5966954038729425e-22,0.004693881316839807,True,True,True,Stim8hr,24
DPYD-3,DPYD,44,12,0.13790707290172577,1.7021046876907349,1.5081614255905151,2.6571896076202393,2.3281617164611816,2.901791497260627e-17,3.67415339043736e-05,0.8761744776452995,1.1937476297773237e-16,0.0021377920188667835,True,True,True,Stim8hr,24
LAX1-4,LAX1,58,10,0.29835405945777893,1.9535746574401855,1.7532097101211548,2.7363409996032715,2.3182647228240967,1.1810171106773117e-24,0.0001006863248244363,0.847213385744032,7.499167761886969e-24,0.003955479751262339,True,True,True,Stim8hr,24
FGR-4,FGR,128,11,0.0023380094207823277,2.3860435485839844,1.634681224822998,3.06304669380188,2.2885549068450928,2.6303587402918555e-50,0.00015679343904285287,0.7471498594768462,7.063609200492087e-49,0.005112006779828186,True,True,False,Stim8hr,24
ARHGAP23-4,ARHGAP23,89,10,0.009855625219643116,1.8041478395462036,1.4081255197525024,3.4527010917663574,2.2863717079162598,1.470125682930075e-39,0.0003063161722526025,0.6621979856201747,2.2831228979480322e-38,0.007474114602963501,True,True,False,Stim8hr,24
TMPRSS6-1,TMPRSS6,101,13,0.006885650102049112,2.68566632270813,2.379730224609375,2.932394027709961,2.2795212268829346,1.5889323573911592e-38,4.114849312451295e-05,0.7773584331922527,2.3274247825877324e-37,0.0022696785167771235,True,True,False,Stim8hr,24
EVI2A-2,EVI2A,19,11,0.47725459933280945,2.508143663406372,2.2922658920288086,2.0075743198394775,2.277047634124756,1.1480341437432298e-06,4.595935287267012e-05,1.1342283130553419,2.3206733057266443e-06,0.0023488955751951135,True,True,True,Stim8hr,24
ARL2BP-3,ARL2BP,86,10,0.6861198544502258,3.1956698894500732,2.716482639312744,2.865438222885132,2.27595591545105,6.800750167648938e-36,0.00014807336449594642,0.7942784797361472,8.679373233761863e-35,0.004895746898340695,True,True,False,Stim8hr,24
FGFBP2-3,FGFBP2,62,14,0.01118086650967598,3.273070812225342,2.886852264404297,2.790308952331543,2.2327895164489746,3.208309613102236e-23,2.544064192825459e-05,0.8001943708001535,1.8628428339138657e-22,0.0015773197995517846,True,True,True,Stim8hr,24
GABRP-3,GABRP,126,11,2.0585526726790704e-05,2.8129353523254395,2.494098424911499,2.4320147037506104,2.204658031463623,1.2990693731717531e-39,0.00020943387186976513,0.906515091402876,2.0504086800225183e-38,0.006005773376369642,True,True,True,Stim8hr,24
GLRX-1,GLRX,69,10,0.3588699400424957,2.1265814304351807,1.8066320419311523,1.7179361581802368,2.2012486457824707,1.607563215071937e-16,0.00013603845702752718,1.2813332063015623,6.228904762207596e-16,0.004693881316839807,True,True,True,Stim8hr,24
TNFAIP8L3-4,TNFAIP8L3,71,12,0.005216982215642929,2.484074354171753,1.4951332807540894,3.125774621963501,2.194478988647461,3.570311073599931e-29,0.00011041613535999895,0.7020592506023249,3.0079287410917067e-28,0.00417593823931516,True,True,False,Stim8hr,24
PSD4-2,PSD4,118,13,1.2724140882492065,2.9053196907043457,2.8728599548339844,2.5257675647735596,2.171701192855835,3.4344523691597545e-50,1.0104642953190263e-05,0.8598183075688252,9.159329180372946e-49,0.0007961616593534495,True,True,True,Stim8hr,24
CYP1B1-4,CYP1B1,55,11,0.5194536447525024,3.025871753692627,2.845327854156494,2.925157308578491,2.1696176528930664,1.0941415433617812e-26,7.665855715656781e-05,0.7417097352440896,7.908495977906557e-26,0.0032900077449489924,True,True,False,Stim8hr,24
HSPB1-3,HSPB1,87,11,0.4343690872192383,3.94785737991333,3.4251303672790527,2.9170870780944824,2.158216953277588,1.1568373818696913e-34,0.00018842715884951784,0.7398534550046383,1.3597234515775368e-33,0.0058412419243350526,True,True,False,Stim8hr,24
FAM129A-2,NIBAN1,105,14,0.21646498143672943,2.000976085662842,1.7690942287445068,3.1303274631500244,2.1551265716552734,1.821954603851012e-47,1.6922019859516448e-05,0.6884668128255778,4.376085995709232e-46,0.0011851681316424297,True,True,False,Stim8hr,24
WDR45-2,WDR45,85,11,0.21964436769485474,2.012892723083496,2.0250370502471924,2.2841196060180664,2.146763801574707,3.8815414143516865e-27,0.00017600988715818307,0.9398648809451737,2.9202180251552474e-26,0.005641266044341088,True,True,True,Stim8hr,24
IFI27-1,IFI27,36,11,0.48063743114471436,3.2637088298797607,2.8115975856781006,2.381401777267456,2.1459414958953857,1.0231481682578888e-13,8.059811162275469e-05,0.9011253440642638,3.25639009601091e-13,0.003386911757302869,True,True,True,Stim8hr,24
CDA-4,CDA,59,10,0.001145674497820437,3.007566213607788,2.297095775604248,4.345129013061523,2.1303293704986572,9.775644965978949e-32,0.0005116194727354294,0.4902798890654006,9.692927970112972e-31,0.010183920241502073,True,True,False,Stim8hr,24
LUM-1,LUM,116,13,0.00018908412312157452,2.902113199234009,2.2377309799194336,2.6795814037323,2.1258695125579834,2.472709670261276e-40,7.742218120054478e-05,0.793358809550227,4.103849053605303e-39,0.0032900077449489924,True,True,False,Stim8hr,24
KCNIP2-3,KCNIP2,36,13,0.01729501038789749,1.4141247272491455,1.3939969539642334,1.7430323362350464,2.096611976623535,5.3296145789701075e-09,8.190176291762857e-05,1.2028531731959842,1.2597566978531421e-08,0.0034038732676315523,True,True,True,Stim8hr,24
IL26-2,IL26,151,12,0.1998925805091858,2.775179862976074,2.1929931640625,4.148416042327881,2.079429864883423,1.242852669046759e-86,0.00010144937490017104,0.5012587560327127,1.335030908667727e-84,0.003955479751262339,True,True,False,Stim8hr,24
RAB3IP-2,RAB3IP,115,10,0.4534221291542053,2.4873907566070557,1.8436237573623657,2.7912280559539795,2.071423292160034,2.48536393110293e-47,0.00019176980866999043,0.7421189708026448,5.896259092990816e-46,0.005846646857186597,True,True,False,Stim8hr,24
SERPINE1-1,SERPINE1,42,11,0.002026190049946308,2.435798406600952,2.11972713470459,1.9749817848205566,2.0606915950775146,1.2491102721609457e-11,0.0003433088305579168,1.0433977725342645,3.4926315418990433e-11,0.008270025459681791,True,True,True,Stim8hr,24
PLEKHH1-1,PLEKHH1,69,14,0.02951228804886341,1.2753303050994873,1.044586420059204,2.665480852127075,2.0585103034973145,3.9444267355150637e-25,4.529409108613729e-05,0.7722847837584752,2.5506853154242058e-24,0.0023466061984626194,True,True,False,Stim8hr,24
CRHBP-1,CRHBP,129,10,0.002233813749626279,4.049298286437988,3.212339401245117,3.1358067989349365,2.0517172813415527,9.576154053115997e-52,0.0006558459309610134,0.6542868910286214,2.683404907492722e-50,0.011483376439326632,True,True,False,Stim8hr,24
PRKD1-3,PRKD1,119,20,0.0002701011544559151,1.2098827362060547,1.0913090705871582,2.427734613418579,2.0501105785369873,1.8909700724066306e-37,1.6305769731358735e-06,0.8444541537636002,2.6209251863786526e-36,0.00022840155971851384,True,True,True,Stim8hr,24
CBFB-3,CBFB,72,11,1.7794421911239624,3.4261422157287598,3.312908887863159,2.3685531616210938,2.0498435497283936,1.0537291334123826e-28,7.6255377587466e-05,0.8654412250242389,8.596562360560514e-28,0.0032900077449489924,True,True,True,Stim8hr,24
SYNE2-3,SYNE2,63,10,0.9136321544647217,2.7115840911865234,2.5246341228485107,2.3972063064575195,2.0497968196868896,4.1179200142675844e-26,0.00012751751539690382,0.8550773515676189,2.8691885937248195e-25,0.004549728709727266,True,True,True,Stim8hr,24
CYBRD1-4,CYBRD1,26,14,0.07169045507907867,3.110947608947754,2.3027687072753906,4.095430374145508,2.046281099319458,1.9902412364888685e-14,5.254969613479991e-05,0.49964983222218856,6.733388330273363e-14,0.0026150388260764903,True,True,False,Stim8hr,24
C19orf38-4,C19orf38,78,15,0.024096926674246788,1.4899678230285645,1.6074265241622925,1.7441684007644653,2.0447301864624023,1.0833396529236406e-17,3.0307887858498595e-05,1.1723238338489572,4.5834512449187286e-17,0.001819435426680027,True,True,True,Stim8hr,24
SLC35F3-1,SLC35F3,46,10,0.5538497567176819,2.0201213359832764,1.6917479038238525,2.1206960678100586,2.043736457824707,1.2127560430553665e-16,4.43185215439937e-05,0.9637102123432406,4.756316043098481e-16,0.00233153175564753,True,True,True,Stim8hr,24
PLAGL1-1,PLAGL1,88,11,0.2884705364704132,2.014692783355713,1.8889434337615967,1.9929343461990356,2.0377144813537598,1.1313394936998407e-24,0.0001951160749388984,1.0224694482485737,7.195542470620532e-24,0.005856579328721538,True,True,True,Stim8hr,24
BTK-3,BTK,50,10,0.0017042466206476092,2.9464199542999268,2.032524347305298,4.446849346160889,2.0359981060028076,1.4442790850143631e-27,0.0006889695009211675,0.45785182890455955,1.1192439322145375e-26,0.011905425724904438,True,True,False,Stim8hr,24
BCAM-4,BCAM,87,10,0.005274030379951,2.591162919998169,2.062150716781616,2.1387767791748047,2.0310046672821045,2.0554521961551664e-24,0.0006961795931731587,0.9496103974280656,1.2799410052386519e-23,0.011905425724904438,True,True,True,Stim8hr,24
ACY1-1,ACY1,41,11,0.20422875881195068,2.1860759258270264,1.5240212678909302,2.7460906505584717,2.0266871452331543,1.4876434055012673e-16,0.00021205585791755753,0.738026308352562,5.804961704413118e-16,0.006030039508603026,True,True,False,Stim8hr,24
CHD5-1,CHD5,74,10,0.0013771492522209883,1.9467417001724243,1.2077518701553345,2.849395513534546,2.0217692852020264,6.723846655170164e-28,0.0007195209524695676,0.7095432261329397,5.2633836063852276e-27,0.011947556586513674,True,True,False,Stim8hr,24
ADAP2-3,ADAP2,255,10,0.0045098355039954185,2.620929479598999,1.9336458444595337,3.1343801021575928,2.019118070602417,1.286086234495435e-100,0.0007234242354076234,0.644184178304517,1.7149294719978782e-98,0.011947556586513674,True,True,False,Stim8hr,24
CHMP4C-3,CHMP4C,46,10,0.014292687177658081,2.424478530883789,1.4543817043304443,3.7387959957122803,2.0147249698638916,1.5749751005628806e-22,0.0007152712634634145,0.538869992418526,8.813934462918465e-22,0.011947556586513674,True,True,False,Stim8hr,24
TSC22D3-4,TSC22D3,50,14,0.021140582859516144,1.7086330652236938,1.456286072731018,2.564046859741211,2.0138144493103027,9.083935734364696e-18,6.245946838244849e-05,0.7854046979131875,3.864420185345245e-17,0.0029163174002767925,True,True,False,Stim8hr,24
KYNU-4,KYNU,96,16,0.00020437678904272616,1.528488278388977,0.965133786201477,2.0482254028320312,2.0120551586151123,1.660863884568791e-25,2.135550430190613e-05,0.9823406915240348,1.1073380416599164e-24,0.0014279051922969218,True,True,True,Stim8hr,24
SIK2-3,SIK2,143,10,0.1988164186477661,1.4666547775268555,1.144359827041626,1.896845817565918,2.0047149658203125,3.6053347391969987e-37,0.00024184024267219864,1.0568676416688496,4.9090948719981665e-36,0.0064452950057066255,True,True,True,Stim8hr,24
GNB2L1-1,RACK1,82,10,0.6432812809944153,1.100974678993225,1.5409553050994873,0.808461606502533,2.003952980041504,3.553294118922167e-10,6.826915270014187e-06,2.4787237438655354,9.045811953832799e-10,0.0005737643011376368,True,True,True,Stim8hr,24
CLIC2-1,CLIC2,52,12,0.005470065865665674,1.6673766374588013,1.488319754600525,2.362980604171753,2.00089430809021,7.142119462293456e-17,0.00023196249844489078,0.8467671315446714,2.847275872235958e-16,0.006425355793440501,True,True,True,Stim8hr,24
NTRK3-1,NTRK3,90,10,0.03485686704516411,1.637477159500122,1.0354468822479248,2.240265130996704,1.9977827072143555,7.022700817283801e-27,0.0006341554290276644,0.8917617292581494,5.143330314476602e-26,0.01137217855527184,True,True,True,Stim8hr,24
ABCD3-2,ABCD3,216,15,0.4250665605068207,2.927072525024414,2.286574125289917,4.513228416442871,1.9967015981674194,1.153054608232849e-136,1.9928825348377112e-05,0.44241093379916546,2.9725747800242842e-134,0.0013703784994102226,True,True,False,Stim8hr,24
ADAM22-4,ADAM22,92,11,0.029856130480766296,1.4580832719802856,1.6737918853759766,2.534585952758789,1.9965441226959229,3.5432380456623423e-31,0.00040727861422559374,0.7877200299807428,3.3831361784138955e-30,0.008957408760112131,True,True,False,Stim8hr,24
WISP1-4,CCN4,86,18,6.81824940329534e-06,2.5695085525512695,1.835827350616455,3.212559461593628,1.9942498207092285,8.570531601067997e-36,7.417821974694883e-06,0.6207666642596422,1.0866310066009819e-34,0.0006098739719194793,True,True,False,Stim8hr,24
PRDM4-3,PRDM4,64,10,0.4143786132335663,2.1789326667785645,1.9134479761123657,3.2734732627868652,1.9924598932266235,2.0905980033134684e-33,0.00037947005109737576,0.608668448854336,2.251905982956318e-32,0.00870075092557542,True,True,False,Stim8hr,24
SH3RF1-4,SH3RF1,36,10,0.016743667423725128,1.5073212385177612,1.2598541975021362,2.630375385284424,1.9917166233062744,1.6990494006938478e-13,0.0007557406907954135,0.7571986243670347,5.337306281464752e-13,0.012111064799102771,True,True,False,Stim8hr,24
OGN-4,OGN,51,11,0.0006906372145749629,2.8926165103912354,2.02908992767334,5.169355869293213,1.9855899810791016,4.20447575765297e-31,0.0004489740960750165,0.38410781367826086,3.9849773908931456e-30,0.009572906019430782,True,True,False,Stim8hr,24
GZF1-3,GZF1,29,12,0.16510355472564697,1.0925519466400146,1.3145952224731445,1.9215662479400635,1.9786863327026367,2.251335686218576e-09,0.00012921989501414315,1.0297257952068042,5.45483402168373e-09,0.004567379840593359,True,True,True,Stim8hr,24
RDH11-2,RDH11,336,29,0.7340108752250671,2.22204327583313,2.191514015197754,1.9138967990875244,1.9703634977340698,2.689278294305687e-94,4.670877479701824e-10,1.0295035232168561,3.354657794864546e-92,4.416314657058075e-07,True,True,True,Stim8hr,24
SAMHD1-4,SAMHD1,91,10,0.7787624001502991,2.486741542816162,2.4436392784118652,1.964413046836853,1.9661349058151245,4.611149481059389e-27,0.0003140893603068193,1.000876525932794,3.4357061740378916e-26,0.007614653594105068,True,True,True,Stim8hr,24
CAVIN1-3,CAVIN1,113,10,0.041583336889743805,3.103397846221924,2.4532012939453125,2.6703920364379883,1.9647332429885864,1.85608060711944e-39,0.000836542213126925,0.7357471173443605,2.836942176968725e-38,0.012816148330792093,True,True,False,Stim8hr,24
FAM81A-2,FAM81A,277,19,0.009922850877046585,2.0387728214263916,1.5672756433486938,2.9332275390625,1.9578901529312134,8.000390923050088e-103,5.066367128139982e-06,0.6674866258609389,1.1049111321226675e-100,0.0004790250119656353,True,True,False,Stim8hr,24
COL19A1-3,COL19A1,162,14,0.0004354866105131805,2.1110005378723145,1.481886625289917,3.9328951835632324,1.9564002752304077,3.552676651362453e-78,8.908657309560165e-05,0.4974453129101433,3.194930374608978e-76,0.0035843129728464406,True,True,False,Stim8hr,24
ATP6V1H-2,ATP6V1H,77,10,0.5531742572784424,2.4588491916656494,1.841888427734375,2.5420877933502197,1.9558433294296265,1.3673449162798633e-29,0.00025647611696673155,0.7693846508943811,1.185543226738617e-28,0.006626358866322244,True,True,False,Stim8hr,24
TRIM62-3,TRIM62,79,10,0.036767616868019104,0.8399500846862793,0.8118699193000793,1.5607348680496216,1.9482455253601074,4.942780709900705e-16,0.0006988377871308262,1.2482873069881113,1.8684000982586536e-15,0.011905425724904438,True,True,True,Stim8hr,24
OGG1-1,OGG1,70,18,0.4238520562648773,2.2190604209899902,1.832844614982605,3.2186217308044434,1.9456371068954468,1.0378950301540148e-35,2.13428159056102e-06,0.6044938702409014,1.3030974290927193e-34,0.00027845042849861985,True,True,False,Stim8hr,24
TBC1D17-3,TBC1D17,177,12,0.2517549395561218,2.031371831893921,1.751145362854004,2.3914408683776855,1.9431555271148682,1.7578349192535822e-58,0.00016812807014543633,0.8125459227570503,7.007781064694435e-57,0.005434703942649916,True,True,True,Stim8hr,24
PVRL3-2,NECTIN3,75,11,0.11273790150880814,2.304823160171509,1.5651224851608276,3.833892822265625,1.9379563331604004,2.534237765866363e-38,0.0004039170825048388,0.5054800493914622,3.6430845504108646e-37,0.008957408760112131,True,True,False,Stim8hr,24
