guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
S100A13-3,S100A13,94,12,0.0897717997431755,5.108458042144775,5.5065083503723145,5.889545917510986,8.158143043518066,6.7596778685342586e-62,1.8223645666542718e-10,1.3851904981777992,4.420078250702679e-60,2.070657235692387e-07,True,True,True,Rest,24
PVALB-4,PVALB,56,13,0.006639290135353804,3.65234637260437,3.9834389686584473,3.2487874031066895,7.062073707580566,4.024088829187409e-24,2.1633194174045485e-10,2.1737567994838254,3.028358409177481e-23,2.070657235692387e-07,True,True,True,Rest,24
FRRS1-1,FRRS1,61,10,0.0522414930164814,2.174903392791748,2.1201071739196777,3.869338274002075,6.6352105140686035,1.0568764340434033e-30,2.733941482434727e-08,1.71481789500037,1.2930806266830412e-29,5.9200008114149264e-06,True,True,True,Rest,24
UPK1B-4,UPK1B,142,14,0.00021427645697258413,3.4972949028015137,3.9369800090789795,3.7214930057525635,5.832983493804932,9.640632090204767e-66,4.852733844653722e-10,1.5673772555231178,7.181660740614564e-64,2.967267402243244e-07,True,True,True,Rest,24
CPNE3-2,CPNE3,56,15,0.6031780242919922,3.7337260246276855,4.0940704345703125,3.1342642307281494,5.4566850662231445,8.178506881108903e-25,1.9140335340623926e-11,1.7409779981936788,6.460471542996764e-24,3.66409819537344e-08,True,True,True,Rest,24
ARHGAP23-4,ARHGAP23,54,11,0.011361312121152878,1.8719016313552856,1.8930302858352661,4.0900115966796875,5.07797384262085,4.162127672278256e-28,1.3633816510549346e-07,1.2415548764563895,4.1585944569367635e-27,1.853874218099158e-05,True,True,True,Rest,24
OSBPL8-3,OSBPL8,31,12,0.7563346028327942,2.846752882003784,3.0675582885742188,3.517092227935791,4.825439453125,6.6119007441640335e-18,3.9153325906528755e-10,1.3719968486459304,3.2919658104403834e-17,2.810719383514933e-07,True,True,True,Rest,24
SPOCK2-3,SPOCK2,58,10,1.2107527256011963,3.8719019889831543,4.1578593254089355,3.4031364917755127,4.728450298309326,8.410762810898883e-31,2.9710526179197385e-08,1.3894389219288585,1.0333473724872637e-29,5.9200008114149264e-06,True,True,True,Rest,24
VGLL3-4,VGLL3,23,11,7.079848001012579e-05,2.8829267024993896,2.8875718116760254,3.210923910140991,4.607065200805664,1.2539720482001373e-10,3.892295650857757e-07,1.4348098334735588,3.6174634821852e-10,3.991688200513589e-05,True,True,True,Rest,24
GTF3C6-1,GTF3C6,16,10,0.8144452571868896,3.0074594020843506,3.295011520385742,2.6393649578094482,4.402258396148682,2.298667191047738e-07,1.4637189169731215e-07,1.6679233325134217,5.143595596698076e-07,1.9104858500401447e-05,True,True,True,Rest,24
FAM129A-2,NIBAN1,96,10,0.3238799571990967,2.4852514266967773,2.638298988342285,4.100790500640869,4.33427619934082,3.9494492377721468e-56,4.5452345753691133e-07,1.0569367536974792,1.9697041325668715e-54,4.350547027724137e-05,True,True,True,Rest,24
SCGB1A1-3,SCGB1A1,85,16,0.00038942531682550907,4.639686107635498,4.355081081390381,6.226788520812988,4.291232109069824,2.7666851562213234e-57,1.8462814073355518e-09,0.6891565523265191,1.4668416346272512e-55,7.068796081552049e-07,True,True,False,Rest,24
ENO2-1,ENO2,50,10,0.370616614818573,2.7911536693573,3.2303359508514404,2.7971255779266357,4.213547229766846,2.0194182006460767e-20,9.341918301882248e-07,1.5063847197343674,1.1778271665809873e-19,7.349402302425993e-05,True,True,True,Rest,24
APBB1IP-3,APBB1IP,70,10,1.0753698348999023,3.668475866317749,3.85805082321167,4.075999736785889,4.207801342010498,8.561310221414271e-43,4.155573636558704e-07,1.0323360190716158,2.2001445700010038e-41,4.186922700834497e-05,True,True,True,Rest,24
RANBP3L-2,RANBP3L,75,12,5.896289076190442e-05,1.4286397695541382,2.2101805210113525,1.9353076219558716,4.194278717041016,4.525532773368769e-19,2.8191082425686956e-07,2.167241357114157,2.4411329396219253e-18,3.1743526370571144e-05,True,True,True,Rest,24
RTN4-1,RTN4,23,10,0.5338508486747742,2.146239995956421,2.6100239753723145,2.2325336933135986,4.136892318725586,9.285868345104828e-09,2.6828117682997603e-07,1.8530033079077417,2.312625273421156e-08,3.1443648949684744e-05,True,True,True,Rest,24
IL18-2,IL18,62,14,0.005123613867908716,3.2851788997650146,2.662839889526367,4.18666934967041,4.131493091583252,2.0721280174218375e-32,3.0924608104204734e-08,0.9868209659089744,2.889685635670027e-31,5.9200008114149264e-06,True,True,True,Rest,24
RAB11FIP5-2,RAB11FIP5,35,10,0.14785811305046082,2.182084321975708,2.138563632965088,3.4394948482513428,4.008646488189697,2.7127730260132475e-17,1.7733290108718625e-06,1.1654753575885466,1.2895532518649402e-16,0.0001170600978096219,True,True,True,Rest,24
SH3GL3-3,SH3GL3,109,13,1.418756801285781e-05,1.6079665422439575,1.7942861318588257,3.120561122894287,3.958627939224243,8.721960328448445e-44,1.620678731832119e-07,1.268562858833753,2.3545291987577568e-42,2.06834621264708e-05,True,True,True,Rest,24
TMPRSS11E-4,TMPRSS11E,53,11,9.957434667740017e-05,3.4463367462158203,3.0020830631256104,5.987680912017822,3.9511845111846924,2.2038701530782048e-35,1.5900694754809099e-06,0.6598856166924835,3.674157464834344e-34,0.00010902410429556172,True,True,False,Rest,24
PDLIM1-3,PDLIM1,80,13,0.07042936980724335,2.8568451404571533,3.3062100410461426,3.527379035949707,3.8430864810943604,9.869790691034402e-37,1.8525681266154934e-07,1.0895019905507979,1.7982575299299523e-35,2.243317537104471e-05,True,True,True,Rest,24
ITGB5-1,ITGB5,61,15,0.00283338432200253,2.5391674041748047,2.5576019287109375,4.4620842933654785,3.821441650390625,2.0349194931519473e-33,2.61408820968648e-08,0.8564252486383094,3.031772460050433e-32,5.9200008114149264e-06,True,True,True,Rest,24
EGFL6-4,EGFL6,63,12,0.11369040608406067,3.2473607063293457,3.0251591205596924,3.6365034580230713,3.788336753845215,2.9880044237755255e-30,5.235620942007716e-07,1.0417525509255765,3.523929064913621e-29,4.7727255666587794e-05,True,True,True,Rest,24
DPP7-1,DPP7,51,12,0.4032922387123108,3.0694241523742676,2.6613519191741943,3.7089977264404297,3.734219551086426,1.0201985085233173e-26,1.6902813838099462e-07,1.006800172581988,9.208386844570127e-26,2.1102795624392438e-05,True,True,True,Rest,24
GABRP-3,GABRP,120,19,3.3694723242660984e-05,3.1755173206329346,3.39082407951355,2.7683627605438232,3.7007603645324707,5.424447417740923e-43,5.683430511000468e-10,1.336804705393987,1.4125165067878465e-41,2.967267402243244e-07,True,True,True,Rest,24
MXRA8-1,MXRA8,10,10,0.00038663987652398646,2.902878999710083,2.7783474922180176,4.3368635177612305,3.646804094314575,2.305497547016569e-06,9.485315267827727e-06,0.8408851418495004,4.767341203159701e-06,0.0003876127558707365,True,True,True,Rest,24
S100A4-4,S100A4,74,16,2.558563709259033,6.607035160064697,6.332198143005371,5.190368175506592,3.6164138317108154,5.487883525757099e-57,1.5116692395165418e-09,0.6967547791265973,2.883588799025047e-55,6.538846759968766e-07,True,True,False,Rest,24
PIK3AP1-1,PIK3AP1,145,17,0.02140090800821781,2.5180819034576416,2.4662892818450928,3.694167375564575,3.593338966369629,3.57683090144319e-67,6.338596377237604e-09,0.9727060528275233,3.050673892027996e-65,1.7334551902131218e-06,True,True,True,Rest,24
CCL5-4,CCL5,53,10,0.5563515424728394,4.620382785797119,3.892099380493164,4.491819858551025,3.5123679637908936,2.1081618592653234e-34,2.2734844061548697e-06,0.7819476458087337,3.2908574381369835e-33,0.00013890022281433422,True,True,False,Rest,24
ADAM22-4,ADAM22,80,12,0.0162690207362175,1.65361750125885,1.837744116783142,2.8295249938964844,3.4773108959198,4.57365047555404e-30,1.6133488220568066e-06,1.2289380385119915,5.308862534247639e-29,0.00010902410429556172,True,True,True,Rest,24
ADAM22-1,ADAM22,44,11,0.0162690207362175,2.1523873805999756,2.0582056045532227,3.6948275566101074,3.446105718612671,1.8439967024040467e-21,5.001337405587907e-06,0.9326837763910066,1.1399076253831738e-20,0.00023935567266909457,True,True,True,Rest,24
PSPH-4,PSPH,55,10,0.20745225250720978,2.5779547691345215,3.109159469604492,2.5723040103912354,3.4272189140319824,6.462731099073353e-20,1.0932166139304799e-05,1.33235375763797,3.6050400491039514e-19,0.00042136530293978165,True,True,True,Rest,24
MMP28-2,MMP28,98,14,0.005824461113661528,3.064802408218384,3.029600143432617,3.87968111038208,3.4093966484069824,1.6896359959234558e-47,2.8837249834265875e-07,0.878782701826547,5.682004477719736e-46,3.1743526370571144e-05,True,True,True,Rest,24
CCPG1-1,CCPG1,29,15,0.212260439991951,2.1407358646392822,2.8590219020843506,1.8340131044387817,3.4043843746185303,3.885678138318222e-08,5.478869252720454e-08,1.85624866386126,9.152897864322144e-08,9.254454740698108e-06,True,True,True,Rest,24
ARL2BP-3,ARL2BP,62,10,0.6914991736412048,3.1260111331939697,3.118039608001709,2.5979790687561035,3.392688751220703,1.63986145665236e-23,4.65421473801111e-06,1.3058953368877995,1.1726105312757155e-22,0.0002324708925157324,True,True,True,Rest,24
LAX1-4,LAX1,42,10,0.17333203554153442,1.9285809993743896,2.197381019592285,2.581165313720703,3.354172468185425,5.306927083915949e-16,9.53452150661342e-06,1.299479909464011,2.2997986663361823e-15,0.0003876127558707365,True,True,True,Rest,24
PSD4-2,PSD4,78,12,1.0481902360916138,2.6210241317749023,2.9977376461029053,2.5283422470092773,3.348876953125,2.0984602686434133e-33,1.085969269799396e-07,1.324534665782022,3.110689844072163e-32,1.5991593631943413e-05,True,True,True,Rest,24
ALDH3B1-3,ALDH3B1,59,11,0.00011929299944313243,1.9918707609176636,2.0284745693206787,3.3640873432159424,3.3446340560913086,4.8799440135277775e-26,6.99059146467818e-06,0.9942173656210611,4.223304488178084e-25,0.00030700245480465077,True,True,True,Rest,24
S100A4-3,S100A4,95,13,2.558563709259033,6.120327949523926,5.941299915313721,3.3823204040527344,3.3319389820098877,1.1305246564561225e-47,1.2190563029222003e-07,0.9851044797581923,3.868103257700163e-46,1.7502600869205492e-05,True,True,True,Rest,24
SPP1-4,SPP1,52,15,0.06501509994268417,4.229483604431152,4.147815227508545,3.714832067489624,3.3303375244140625,2.7059576168089594e-25,1.2588385624932798e-07,0.8964974631180591,2.220998685484062e-24,1.763295088877782e-05,True,True,True,Rest,24
FBP1-4,FBP1,103,13,0.023104753345251083,3.2226579189300537,3.301178455352783,3.4708778858184814,3.2827723026275635,1.1702192977931946e-45,1.1273956938886286e-06,0.9458046092720546,3.460673652016558e-44,8.519254565792623e-05,True,True,True,Rest,24
ACOX1-2,ACOX1,27,10,0.31242725253105164,2.3350820541381836,2.2831435203552246,2.8992226123809814,3.1734256744384766,3.5661232017249103e-12,1.078043235652167e-05,1.094578133078338,1.1537457417345298e-11,0.0004193290854620802,True,True,True,Rest,24
MMP7-2,MMP7,76,10,0.00014700125029776245,2.547804355621338,3.140235185623169,2.2588205337524414,3.1665380001068115,8.634565598167608e-23,2.893598480044234e-05,1.4018546196082404,5.836982077400701e-22,0.0008850091975181675,True,True,True,Rest,24
ANPEP-3,ANPEP,40,16,0.014111868105828762,2.3248744010925293,2.1949639320373535,3.5358214378356934,3.1593925952911377,6.114866213460582e-19,1.0070650475757768e-07,0.8935385032409977,3.2744301789095107e-18,1.5219933074283387e-05,True,True,True,Rest,24
TIGIT-4,TIGIT,32,12,0.013461560942232609,2.715847969055176,2.3058788776397705,3.6380510330200195,3.155503034591675,8.854935309350778e-16,4.238564036878638e-06,0.867360849518438,3.7625483245869555e-15,0.00021929795733147765,True,True,True,Rest,24
IGFBP5-4,IGFBP5,54,10,0.0003004671016242355,3.1396405696868896,2.987941265106201,2.6480658054351807,3.1269850730895996,1.9640925740432355e-19,3.1868522606415676e-05,1.180856256166834,1.0742272117327546e-18,0.0009243481077204304,True,True,True,Rest,24
UPP1-3,UPP1,49,10,0.40869173407554626,2.8301870822906494,2.746328830718994,2.806304931640625,3.1247847080230713,3.7082267993720053e-20,1.3122592542092404e-05,1.1134872311243298,2.1207886019732023e-19,0.0004830964677515172,True,True,True,Rest,24
IGSF3-3,IGSF3,47,11,0.011446457356214523,1.4156054258346558,1.8549343347549438,2.2693073749542236,3.10560941696167,7.644851159797406e-15,1.2684442165778222e-05,1.3685274420016884,3.0563824100141125e-14,0.00047031588602285216,True,True,True,Rest,24
CCDC3-1,CCDC3,81,16,0.0005604213802143931,3.1000988483428955,2.873526096343994,3.508589744567871,3.0961062908172607,2.0227699196440547e-36,1.3880653208821833e-07,0.8824361114350195,3.5855424629835126e-35,1.853874218099158e-05,True,True,True,Rest,24
SLC16A1-2,SLC16A1,94,11,0.5576180815696716,3.4882893562316895,3.341550588607788,2.99336576461792,3.0873398780822754,2.6727661822884796e-39,6.092912387034511e-06,1.0313941298371034,5.558031442674101e-38,0.0002821902890220903,True,True,True,Rest,24
CCDC125-3,CCDC125,54,10,0.13079987466335297,1.104496955871582,1.3874781131744385,1.429347276687622,3.0725202560424805,1.2497596999482653e-10,1.2005888798189475e-05,2.1495967468191197,3.607079859831065e-10,0.00045361723268422466,True,True,True,Rest,24
TCF24-4,TCF24,121,13,0.00017217043205164373,2.038010835647583,2.187629461288452,2.5153114795684814,3.0270354747772217,1.9256219442391936e-39,2.7089800046301456e-06,1.2034435891401132,4.091077668537059e-38,0.00015403635808505868,True,True,True,Rest,24
ETFA-4,ETFA,28,11,0.8285197019577026,3.0008037090301514,2.925528049468994,4.4458537101745605,3.01472806930542,1.9480330481831282e-21,3.4641092797774173e-06,0.6780988007783663,1.2016954390521709e-20,0.00018768282635624252,True,True,False,Rest,24
GLI2-1,GLI2,193,15,0.0012295524356886744,1.045860767364502,1.4058398008346558,2.409547805786133,3.001267910003662,3.2782716068529054e-59,4.933874215007189e-07,1.2455730916799455,1.8914341574832692e-57,4.570199938191336e-05,True,True,True,Rest,24
FERMT3-3,FERMT3,137,10,1.1688287258148193,4.115385055541992,3.5642600059509277,4.319174289703369,2.9245805740356445,2.0039387256973578e-83,1.7813756795550507e-05,0.677115665604802,3.1873457839807975e-81,0.0006200266986475549,True,True,False,Rest,24
WISP1-4,CCN4,74,10,3.7131358112674206e-05,2.1988837718963623,2.2779903411865234,2.6770501136779785,2.9234466552734375,2.611096437432421e-26,5.3376032082747624e-05,1.0920403171896311,2.2934779901925073e-25,0.0013021711865008835,True,True,True,Rest,24
DEGS1-4,DEGS1,47,11,0.878899335861206,3.3621227741241455,3.1538987159729004,3.206505537033081,2.9113259315490723,8.047438061397931e-23,6.5131929272314924e-06,0.9079435222940133,5.456125920659772e-22,0.0002968671982626227,True,True,True,Rest,24
TMSB15A-2,TMSB15A,59,12,0.0028941778000444174,3.656454563140869,3.1387033462524414,4.286935329437256,2.9092180728912354,1.9372784839608356e-31,9.584017296473026e-06,0.6786242033824026,2.5223194420596276e-30,0.0003876127558707365,True,True,False,Rest,24
GZMA-3,GZMA,108,14,0.9628919363021851,4.735749244689941,4.272892475128174,3.5674808025360107,2.9066643714904785,4.22326135141135e-68,2.830806833719004e-08,0.8147666469359055,3.883420789539968e-66,5.9200008114149264e-06,True,True,True,Rest,24
PHGR1-4,PHGR1,103,11,0.0004889168776571751,3.8973581790924072,4.031992435455322,2.9838449954986572,2.8766932487487793,7.831997688051164e-40,2.5298041341148753e-05,0.9640893722993239,1.7007862138074207e-38,0.0008071480634567627,True,True,True,Rest,24
BCAN-3,BCAN,49,12,0.0006706177373416722,4.186573505401611,3.392272710800171,5.375085830688477,2.843245267868042,1.0764870175822552e-30,1.1870241955400714e-05,0.5289674169731091,1.31434151420572e-29,0.00045146224867461125,True,True,False,Rest,24
CALB2-4,CALB2,51,12,0.0004289496864657849,4.525266170501709,3.5461692810058594,6.335296154022217,2.8226356506347656,2.880262502938705e-35,1.269353340301969e-05,0.4455412315401707,4.761332817357943e-34,0.00047031588602285216,True,True,False,Rest,24
PLAGL1-4,PLAGL1,54,12,0.05394073203206062,2.849538803100586,2.4512674808502197,4.854542255401611,2.776021957397461,4.334007953365405e-32,1.3236052205245974e-05,0.5718401058943514,5.917781161381765e-31,0.0004841697313039976,True,True,False,Rest,24
IL2RG-2,IL2RG,86,14,2.0663607120513916,3.8080880641937256,3.7307181358337402,3.062124729156494,2.772507667541504,8.928831014366603e-46,9.62657624116975e-08,0.9054195739130557,2.6538469959367406e-44,1.4942007392712939e-05,True,True,True,Rest,24
LRCH1-1,LRCH1,63,13,0.28112709522247314,1.3981318473815918,1.5540544986724854,2.0139787197113037,2.770503044128418,9.653565173694839e-20,6.548756578195661e-07,1.3756367021224332,5.329383775534158e-19,5.6133595565041314e-05,True,True,True,Rest,24
CLPS-4,CLPS,66,13,0.00043698574882000685,4.141842842102051,3.67516827583313,2.7342946529388428,2.7653298377990723,4.1039719420363554e-24,6.681836403435578e-06,1.01135034398245,3.0805962855719323e-23,0.0002974712129064382,True,True,True,Rest,24
ADGRA3-4,ADGRA3,54,11,0.02158512733876705,1.5277374982833862,1.3535218238830566,2.5275845527648926,2.751910924911499,8.820295957907471e-19,3.214059615997291e-05,1.088751283078233,4.676346100205898e-18,0.0009273351343768384,True,True,True,Rest,24
SYK-4,SYK,247,42,0.007032123394310474,1.7846449613571167,1.617350459098816,3.640120029449463,2.7412402629852295,1.854984088221971e-111,5.440645585828147e-16,0.7530631519861775,6.421518446580176e-109,1.5622813799705524e-12,True,True,False,Rest,24
GJA3-2,GJA3,20,10,0.0010380424791947007,1.6305538415908813,1.8768596649169922,2.796029806137085,2.7131803035736084,1.8200060081423947e-08,9.298922251936054e-05,0.970368877190927,4.3950493877382e-08,0.0018870569078752212,True,True,True,Rest,24
TMEM220-4,TMEM220,57,10,0.0065361447632312775,1.556738018989563,1.5444163084030151,2.724186658859253,2.7027697563171387,4.9157978302033296e-21,9.35935575377521e-05,0.9921382396935008,2.97017148159616e-20,0.0018911169785323638,True,True,True,Rest,24
SERPINE1-1,SERPINE1,36,11,0.001793122268281877,2.0588443279266357,2.435180425643921,1.8097033500671387,2.6816399097442627,2.587284595198753e-09,4.500970786230621e-05,1.4818118724512368,6.755177392522033e-09,0.001153976572559038,True,True,True,Rest,24
AKR1A1-1,AKR1A1,48,10,0.6090061664581299,2.8811655044555664,2.7204086780548096,3.1635031700134277,2.6739869117736816,6.38775057221555e-23,4.361059914682854e-05,0.8452613346874983,4.396714867542516e-22,0.0011281786977488124,True,True,True,Rest,24
MT1X-3,MT1X,40,10,0.5340346097946167,4.1279377937316895,4.020426273345947,3.1509957313537598,2.666034460067749,4.799396088694263e-18,7.630333863747248e-05,0.8460926917607542,2.4152598170232683e-17,0.0016458708121385981,True,True,True,Rest,24
SEM1-3,SEM1,32,12,0.6434898972511292,2.1653075218200684,2.0796759128570557,3.020139455795288,2.6658360958099365,1.1672768446225756e-17,1.4285515981088723e-06,0.8826864238651346,5.719753730727609e-17,0.00010128607194986732,True,True,True,Rest,24
TPGS2-4,TPGS2,96,17,0.5644612312316895,1.8470872640609741,1.9732414484024048,1.835257887840271,2.661961555480957,6.376965760616026e-27,5.182505325940195e-09,1.4504564034940888,5.863819297066456e-26,1.5664804256249756e-06,True,True,True,Rest,24
MCTP1-1,MCTP1,129,23,0.002131408778950572,2.1123032569885254,2.1445858478546143,3.5820071697235107,2.6527960300445557,4.4970340935296065e-58,3.952456498471519e-09,0.7405892574607328,2.4733687514412834e-56,1.2610532039289961e-06,True,True,False,Rest,24
FAM49A-1,CYRIA,129,10,0.0069124456495046616,2.1822476387023926,2.3574228286743164,2.822356700897217,2.645507574081421,4.78043762635238e-47,0.00011093980283881263,0.9373399093177782,1.5441487694623726e-45,0.0021524570530516924,True,True,True,Rest,24
CEP70-1,CEP70,71,12,0.11615432053804398,1.9718186855316162,1.8112481832504272,2.9884941577911377,2.6397218704223633,1.9426943915150684e-29,1.4430066791022277e-05,0.8832949743403348,2.140965635592917e-28,0.0005115547751903761,True,True,True,Rest,24
NCF1-4,NCF1,70,14,0.03798789530992508,2.9388599395751953,2.5955100059509277,3.367872476577759,2.6281275749206543,7.327266473017757e-31,4.655084910205333e-06,0.7803524608482827,9.078097514465158e-30,0.0002324708925157324,True,True,False,Rest,24
FCER1G-2,FCER1G,95,14,0.1339947134256363,4.568687438964844,3.643024444580078,5.134435653686523,2.62507963180542,1.8514179035432784e-58,4.052888845921204e-06,0.5112693602305861,1.0278862605992634e-56,0.0002120209834223904,True,True,False,Rest,24
BPIFC-4,BPIFC,125,21,9.474668331677094e-05,2.8206117153167725,2.5281357765197754,3.013129949569702,2.608273506164551,2.0980311971459628e-48,2.467793442393467e-08,0.8656359167439931,7.437899756146983e-47,5.9200008114149264e-06,True,True,True,Rest,24
WNK4-1,WNK4,162,16,0.0002289101976202801,1.8240318298339844,1.8261593580245972,2.9567012786865234,2.6074676513671875,3.8800723528160525e-61,1.1539891596407142e-06,0.8818840341306043,2.4036027154023653e-59,8.606960706255352e-05,True,True,True,Rest,24
CTSF-3,CTSF,29,10,0.033332955092191696,2.4415721893310547,2.6927218437194824,2.5499327182769775,2.6067004203796387,7.786953493303573e-11,0.0001194010166595656,1.0222624313558437,2.271999073281682e-10,0.0022705961545559116,True,True,True,Rest,24
CSRP1-4,CSRP1,72,10,0.8031248450279236,3.902137279510498,3.816739320755005,3.840318441390991,2.5824460983276367,1.3105448684058282e-38,8.737322641053328e-05,0.6724562396946061,2.6233185546150676e-37,0.0017857097483120732,True,True,False,Rest,24
SERPINF1-4,SERPINF1,43,11,0.013844870962202549,3.85805344581604,3.3058905601501465,4.072005271911621,2.5788047313690186,1.7428836139929158e-22,6.11953062352354e-05,0.6333009314004122,1.1498733260480168e-21,0.0014313315813358812,True,True,False,Rest,24
CADPS2-3,CADPS2,80,10,4.6747747546760365e-05,1.7364972829818726,1.1190884113311768,2.6505420207977295,2.5710997581481934,4.832460685585304e-28,0.0001382564207807628,0.9700279180536717,4.812018804512608e-27,0.0025047527588136303,True,True,True,Rest,24
KLHL11-1,KLHL11,23,10,0.03785476088523865,1.4391822814941406,1.306530237197876,1.6445149183273315,2.567389726638794,5.8874831705164755e-06,0.00011571226877535814,1.5611836037645292,1.1772965837067433e-05,0.0022126856352110156,True,True,True,Rest,24
BCAN-2,BCAN,46,11,0.0006706177373416722,3.5724685192108154,3.0522069931030273,2.9257047176361084,2.559372901916504,2.3914433594548407e-18,6.577414262132333e-05,0.8747885206899516,1.2291392288551736e-17,0.0015109636042970396,True,True,True,Rest,24
SOD1-3,SOD1,34,10,0.4959404468536377,2.536320924758911,2.741414785385132,2.3374381065368652,2.556928873062134,2.7351429130433955e-12,8.079076529640064e-05,1.0939022795561697,8.942397801811323e-12,0.0016872049639899231,True,True,True,Rest,24
CDK5RAP1-4,CDK5RAP1,87,13,0.20979712903499603,1.1968693733215332,1.6502799987792969,1.8033440113067627,2.554759979248047,9.087000520984036e-23,5.417586788043023e-06,1.4166792155184984,6.132683264448515e-22,0.000255026237079763,True,True,True,Rest,24
FAM117B-2,FAM117B,44,13,0.057529252022504807,1.8227461576461792,1.9940636157989502,2.4448866844177246,2.542877435684204,2.9786089628497607e-15,1.2667599778514791e-05,1.0400798744134094,1.229250613349989e-14,0.00047031588602285216,True,True,True,Rest,24
ACAA1-1,ACAA1,55,11,0.4442753791809082,2.57504940032959,2.312401056289673,2.5153298377990723,2.5426723957061768,2.4095304692918248e-20,2.7559103761436812e-05,1.0108703667790262,1.392935836127936e-19,0.0008601735483800631,True,True,True,Rest,24
SLC6A20-3,SLC6A20,72,18,5.4036547226132825e-05,1.2157913446426392,1.4365092515945435,1.8192685842514038,2.5390031337738037,3.8297819478892524e-17,3.53478307566165e-07,1.3956175331959342,1.805950862446174e-16,3.7593072599120106e-05,True,True,True,Rest,24
MGLL-1,MGLL,32,11,0.0018599751638248563,2.9199228286743164,2.471804618835449,6.901956558227539,2.537013292312622,1.024153158068066e-23,7.043182193873607e-05,0.36757885548965863,7.422587851269173e-23,0.0015738908692379816,True,True,False,Rest,24
SPEN-1,SPEN,150,10,0.4831811785697937,1.4584031105041504,1.92803156375885,1.6459288597106934,2.533590793609619,8.153580432507859e-38,3.1058226616868954e-05,1.539307594409002,1.588868239910886e-36,0.0009243180672040087,True,True,True,Rest,24
SNX20-4,SNX20,40,15,0.7003757953643799,2.3239715099334717,2.593336343765259,2.4594295024871826,2.5309181213378906,1.4010004167758496e-16,6.228273927198801e-07,1.029067155118052,6.361795874016879e-16,5.4195419945307145e-05,True,True,True,Rest,24
MIF4GD-3,MIF4GD,57,13,0.34183332324028015,1.289987564086914,1.518921971321106,1.5828826427459717,2.528144598007202,5.6408310283963866e-14,1.1247366564805269e-06,1.5971775352981303,2.1063636168853258e-13,8.519254565792623e-05,True,True,True,Rest,24
FBP1-2,FBP1,66,10,0.023104753345251083,4.271791934967041,3.5560543537139893,7.099575519561768,2.5260097980499268,1.1374270258425727e-48,0.00015459713724200096,0.35579729958360223,4.131949411779963e-47,0.002715141771195142,True,True,False,Rest,24
KRT83-4,KRT83,76,12,0.0001150789757957682,3.2060186862945557,3.1935064792633057,2.7873895168304443,2.5228419303894043,5.079177522315535e-28,3.455241800028067e-05,0.9050912745263322,5.049148601153197e-27,0.000958620949640637,True,True,True,Rest,24
ITGB3-4,ITGB3,64,17,0.010273139923810959,3.1877198219299316,2.80112361907959,3.180906295776367,2.5212323665618896,7.372724712011177e-27,8.01273430108095e-07,0.7926144727713614,6.73734238046363e-26,6.66914972334897e-05,True,True,False,Rest,24
RNF130-1,RNF130,26,10,0.08681194484233856,1.7411319017410278,1.790291428565979,3.1835522651672363,2.517826557159424,2.481047728740051e-12,0.00012449616567601973,0.7908858870351101,8.125189695957262e-12,0.002326188756605763,True,True,False,Rest,24
ADGRG3-3,ADGRG3,101,14,0.0001337906433036551,2.472810745239258,2.155744791030884,3.4648492336273193,2.5154836177825928,1.5211869572290996e-44,7.872360633104487e-06,0.7260008872447116,4.262945353949167e-43,0.0003373952769844706,True,True,False,Rest,24
PDE8B-3,PDE8B,111,17,0.0031606326811015606,1.7040648460388184,1.341580867767334,3.3296358585357666,2.497251272201538,2.9333092305183246e-47,8.965562281101273e-07,0.750007321611356,9.643868615419184e-46,7.252003405685155e-05,True,True,False,Rest,24
USH1C-3,USH1C,57,12,0.0009092146647162735,1.6492619514465332,1.5303159952163696,2.94511342048645,2.4858033657073975,1.6491300423791321e-22,3.914292681092097e-05,0.8440433391854948,1.0904640785844036e-21,0.0010455712961633448,True,True,True,Rest,24
SPNS3-3,SPNS3,36,14,0.017647894099354744,2.6627848148345947,2.1964712142944336,4.244409084320068,2.4853744506835938,1.1066417929604625e-19,8.56744091580797e-06,0.5855643038427191,6.0979278572774555e-19,0.000356542124489023,True,True,False,Rest,24
DDN-1,DDN,59,12,0.0006312052137218416,3.385042667388916,3.1525495052337646,3.099559783935547,2.478231906890869,2.682897491375616e-24,4.032904318845894e-05,0.7995431866599552,2.042542268660479e-23,0.00107226710662648,True,True,False,Rest,24
IL16-4,IL16,65,15,1.3132169246673584,3.1396899223327637,3.042269468307495,2.503119707107544,2.476646900177002,5.135518876688709e-29,6.819858792119699e-08,0.9894240747434598,5.445500646723072e-28,1.1190414012326696e-05,True,True,True,Rest,24
GBP2-2,GBP2,105,11,1.0168111324310303,3.2391176223754883,2.5975422859191895,2.8930108547210693,2.4618496894836426,4.33471934166323e-48,4.060997418851287e-06,0.8509645532322079,1.5275343308795276e-46,0.0002120209834223904,True,True,True,Rest,24
